"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"877",2,6,5,7,1,1,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,25
"878",2,10,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,1,1,62
"879",2,5,5,5,1,2,2,2,2,1,1,1,3,1,1,2,1,1,3,4,1,3,1,1,1,5,1,1,1,35
"880",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,8,1,1,1,1,1,50
"881",1,3,5,4,1,1,1,1,4,2,3,3,3,4,2,1,4,2,3,3,4,2,3,3,5,2,4,1,2,21
"882",2,4,6,5,1,1,1,1,2,2,1,1,1,3,1,1,2,1,2,1,2,1,1,2,3,2,2,1,2,24
"883",2,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,1,1,1,4,1,1,1,38
"884",2,10,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,4,1,1,1,46
"885",2,4,3,3,2,2,1,1,1,1,1,1,3,1,1,2,1,1,5,5,2,1,1,1,1,10,1,1,2,65
"886",1,7,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,5,1,1,1,35
"887",2,7,10,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,1,1,1,4,1,1,1,33
"888",1,5,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,3,1,1,1,7,1,1,2,37
"889",2,4,4,4,2,2,2,2,2,1,1,2,2,1,1,2,1,1,3,4,1,2,1,1,1,3,2,1,1,32
"890",2,8,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,1,1,1,3,1,1,1,27
"891",2,5,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,8,1,1,2,64
"892",2,8,8,7,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,3,1,1,2,2,2,1,1,1,53
"893",2,4,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,22
"894",2,7,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,18
"895",2,7,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,55
"896",2,6,6,5,1,2,2,2,2,2,2,4,3,1,1,1,1,1,1,5,1,1,1,2,2,2,1,1,2,61
"897",1,5,1,2,1,2,1,4,3,2,1,5,3,2,1,3,1,1,5,1,3,3,1,3,3,2,1,1,2,22
"898",2,7,9,8,1,1,1,1,1,1,1,6,2,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,24
"899",1,8,9,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,1,1,1,1,10,1,1,1,1,41
"900",2,10,10,8,1,1,1,1,3,1,1,4,2,1,2,2,3,3,3,3,3,3,1,1,1,1,1,1,2,29
"901",2,8,5,5,1,2,1,1,1,1,1,4,2,1,1,3,1,1,4,4,4,2,1,2,2,2,1,2,1,19
"902",1,5,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,5,1,1,1,1,1,1,1,48
"903",1,9,10,9,1,2,3,3,4,2,1,5,2,3,3,3,3,3,5,1,2,1,1,2,2,6,1,1,2,36
"904",2,7,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46
"905",2,8,10,7,1,2,2,2,2,2,1,4,2,1,1,3,3,4,5,5,2,2,1,2,2,2,2,2,1,29
"906",1,6,6,7,1,3,2,2,1,1,1,1,1,1,1,2,3,3,5,5,2,5,1,2,2,3,1,1,2,28
"907",1,9,1,7,1,2,2,3,2,2,1,4,2,1,1,2,3,4,5,5,1,1,1,1,1,1,1,1,1,48
"908",2,10,5,8,1,1,1,1,1,1,1,4,6,1,3,1,4,5,4,1,1,3,1,1,5,5,1,10,1,41
"909",2,6,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,9,1,1,1,1,1,1,2,60
"910",2,10,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37
"911",2,8,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,60
"912",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,1,1,2,39
"913",2,5,4,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,22
"914",2,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,1,1,2,1,1,1,2,24
"915",2,10,8,9,1,2,1,2,2,2,1,2,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,31
"916",2,5,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19
"917",2,10,9,7,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,1,37
"918",2,6,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,30
"919",2,6,10,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,5,3,1,1,1,1,1,8,1,1,1,40
"920",2,7,6,9,1,4,1,1,1,1,1,1,5,1,1,1,1,1,6,7,1,3,1,1,1,7,1,1,2,30
"921",2,8,5,7,1,2,2,5,2,3,1,6,4,3,3,3,5,5,6,3,1,1,1,2,3,5,1,1,2,30
"922",2,4,6,5,1,4,10,7,1,1,1,1,10,1,1,10,1,1,1,1,1,1,10,1,1,1,1,1,1,26
"923",2,8,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,35
"924",1,5,6,8,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,40
"925",2,7,8,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,3,10,10,1,47
"926",1,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,29
"927",2,5,7,3,1,1,1,1,1,1,1,5,4,1,1,1,1,1,5,4,1,10,1,1,1,8,1,1,1,60
"928",2,4,8,7,1,4,5,7,4,4,1,8,6,1,1,5,1,1,6,5,7,10,1,4,1,9,1,1,2,18
"929",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,46
"930",2,9,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,42
"931",2,4,2,7,1,3,2,2,5,4,1,6,3,1,1,4,1,1,1,1,1,7,1,1,3,3,1,1,2,26
"932",2,10,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
"933",2,5,3,5,1,3,2,2,5,4,1,8,3,1,1,4,1,1,1,1,1,10,1,1,3,3,1,1,1,20
"934",2,5,8,7,1,1,4,2,5,3,1,9,4,1,1,4,1,1,5,5,5,8,1,1,1,1,1,1,1,20
"935",1,4,2,5,1,2,2,2,1,5,1,7,5,1,1,3,1,1,6,5,1,1,1,2,2,1,2,1,1,62
"936",2,5,8,3,2,2,1,1,1,1,3,1,2,1,1,1,9,4,1,3,1,1,1,1,1,1,1,1,1,25
"937",2,1,1,1,2,7,1,2,5,4,1,1,1,1,1,1,3,1,1,2,1,5,1,1,1,5,1,1,1,30
"938",2,10,10,8,1,1,1,1,1,1,1,1,3,2,2,1,1,2,3,1,1,1,1,1,1,5,1,1,1,50
"939",2,5,4,4,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,3,1,1,1,5,1,1,1,38
"940",2,7,5,4,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,35
"941",2,6,8,7,1,4,1,8,6,8,1,1,1,1,1,1,1,1,1,6,3,3,1,1,2,1,1,1,2,35
"942",2,1,10,6,1,2,1,2,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,2,18
"943",2,9,5,6,1,1,1,1,1,2,1,2,1,1,1,1,2,1,3,2,2,3,2,1,1,3,1,1,2,25
"944",2,2,10,3,2,2,1,1,1,1,1,1,2,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,2,19
"945",2,7,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,60
"946",2,5,3,5,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,3,3,3,3,4,2,2,44
"947",1,5,5,4,1,3,10,10,1,3,5,5,8,1,1,1,7,3,1,4,7,1,4,1,8,1,1,1,1,22
"948",2,8,7,4,1,1,1,1,6,1,2,1,1,1,1,1,2,1,1,2,5,4,2,1,4,1,7,1,1,31
"949",2,8,9,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,4,8,9,1,1,1,2,59
"950",2,6,7,8,1,3,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,34
"951",2,10,8,8,1,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,1,2,31
"952",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37
"953",2,6,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,35
"954",2,8,8,8,1,1,1,1,1,1,1,5,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,25
"955",2,6,6,7,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,26
"956",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,35
"957",2,5,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,60
"958",2,5,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,41
"959",2,6,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,4,1,1,1,24
"960",2,7,10,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,5,1,1,1,19
"961",2,5,5,5,1,1,1,1,1,1,1,10,2,1,1,1,1,1,2,2,1,2,1,1,1,3,1,1,2,25
"962",2,6,5,6,1,1,1,5,1,7,1,8,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,36
"963",2,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,25
"964",1,7,5,8,1,5,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,35
"965",2,4,6,5,1,1,1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,22
"966",2,5,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
"967",2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,8,1,1,1,34
"968",2,6,8,8,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,18
"969",2,6,5,7,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,5,1,10,1,1,1,1,1,1,2,23
"970",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,89
"971",1,5,5,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,4,1,1,3,3,1,1,2,30
"972",2,1,5,7,1,1,1,1,1,1,1,1,10,2,1,1,1,1,2,1,2,1,1,1,1,5,1,1,1,22
"973",2,5,10,8,1,1,1,4,1,1,1,4,6,5,1,1,1,1,5,1,1,1,1,1,1,8,1,6,1,30
"974",2,10,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,5,1,1,2,21
"975",2,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,60
"976",2,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,2,45
"977",2,6,9,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54
"978",1,5,10,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,55
"979",1,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,60
"980",2,10,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,22
"981",1,10,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,27
"982",2,10,10,10,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,34
"983",2,9,10,8,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,50
"984",1,3,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41
"985",1,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60
"986",2,5,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62
"987",2,9,8,9,1,2,1,2,5,2,1,1,5,1,1,1,2,1,8,5,4,9,2,1,1,1,1,1,2,19
"988",2,5,5,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,9,1,1,1,2,1,1,8,1,1,1,32
"989",2,7,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,24
"990",2,5,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,10,1,1,5,1,1,1,2,18
"991",2,5,10,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,2,2,1,1,1,1,1,1,2,21
"992",2,7,7,7,2,1,1,1,1,1,1,4,10,5,4,1,1,1,1,1,4,10,1,5,5,10,1,1,2,20
"993",2,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,1,53
"994",2,10,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52
"995",2,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,7,1,1,1,1,1,1,2,41
"996",2,8,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,28
"997",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58
"998",2,9,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,6,10,1,1,1,10,1,1,1,32
"999",2,9,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49
"1000",2,7,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,27
"1001",2,10,5,8,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,2,47
"1002",2,9,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,43
"1003",1,5,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,5,1,1,2,24
"1004",2,10,9,8,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,8,1,1,1,1,1,1,2,58
"1005",2,8,4,8,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,2,36
"1006",2,7,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,5,1,1,1,1,5,1,1,1,19
"1007",2,10,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,45
"1008",1,6,7,6,1,1,1,1,1,1,1,5,6,1,1,1,1,1,5,1,1,5,1,1,1,8,1,1,2,44
"1009",2,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,5,1,1,10,1,1,2,26
"1010",2,5,5,5,1,1,1,1,1,1,1,1,8,1,1,10,1,1,5,5,4,5,1,1,1,10,1,1,2,32
"1011",2,5,6,6,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,44
"1012",2,8,8,8,1,1,1,1,1,1,1,1,8,1,1,1,1,1,5,3,1,5,1,1,1,10,1,1,2,32
"1013",2,5,8,5,1,1,1,1,1,1,1,1,5,1,1,1,1,5,7,1,1,10,1,1,1,10,1,1,1,26
"1014",2,8,8,10,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,3,1,1,10,9,1,1,1,26
"1015",2,5,10,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,1,21
"1016",2,10,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,8,1,1,1,1,1,1,1,25
"1017",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,1,4,1,1,1,1,1,1,1,33
"1018",2,8,8,1,1,1,1,1,1,1,1,1,10,1,1,1,1,5,1,1,3,8,1,1,1,10,1,1,1,35
"1019",2,5,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,62
"1020",2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,5,1,1,1,5,1,1,1,21
"1021",2,5,5,5,1,1,1,1,1,1,1,3,1,1,1,1,1,3,5,3,3,3,1,1,1,3,1,1,1,34
"1022",2,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,18
"1023",2,3,5,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,10,1,1,1,1,1,1,8,1,1,1,61
"1024",2,7,5,7,1,1,5,3,2,1,1,6,9,4,10,2,1,5,5,5,4,8,1,1,1,9,4,1,1,23
"1025",2,8,6,2,1,1,1,1,1,1,1,5,10,1,1,1,1,7,5,3,4,1,1,1,1,10,1,1,1,38
"1026",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,60
"1027",2,8,7,6,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,27
"1028",2,10,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,20
"1029",2,5,7,8,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,2,36
"1030",2,10,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,24
"1031",2,8,9,5,1,1,1,1,1,1,1,4,5,1,1,1,1,1,8,8,4,1,1,1,1,1,1,1,1,39
"1032",2,8,10,8,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,35
"1033",2,10,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,42
"1034",2,10,10,6,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,35
"1035",2,10,10,10,1,1,1,1,1,1,1,10,10,1,1,1,1,3,7,10,3,1,1,1,1,8,1,1,1,70
"1036",2,10,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,21
"1037",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,2,40
"1038",2,7,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,18
"1039",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,2,1,1,1,1,1,1,1,2,30
"1040",2,5,10,3,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,8,1,1,1,1,1,1,1,1,1,27
"1041",1,8,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,18
"1042",2,4,5,5,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,63
"1043",2,5,7,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,24
"1044",2,7,10,8,1,1,1,1,1,1,1,1,5,1,1,1,1,1,6,5,1,1,1,1,1,10,1,1,1,51
"1045",2,5,10,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,10,1,1,1,38
"1046",2,8,4,4,1,1,1,1,1,1,1,5,5,1,1,1,1,1,8,8,5,1,1,1,1,6,1,1,1,24
"1047",2,6,10,3,1,1,1,1,1,1,1,10,10,1,1,1,1,1,8,8,2,1,1,1,1,10,1,1,2,47
"1048",2,10,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,2,24
"1049",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,30
"1050",2,5,8,6,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,1,7,1,1,2,36
"1051",2,10,7,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,2,28
"1052",2,7,10,7,1,1,1,1,1,1,1,5,5,1,1,1,1,3,6,8,3,1,1,1,1,7,1,1,1,23
"1053",2,10,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,40
"1054",2,10,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,2,60
"1055",2,8,1,5,1,1,1,1,1,1,1,1,8,1,1,1,1,1,7,8,3,1,1,1,1,10,1,1,1,26
"1056",2,7,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,35
"1057",2,7,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,63
"1058",2,3,10,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,34
"1059",2,8,9,7,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,7,4,1,1,1,1,1,1,1,2,18
"1060",2,6,10,8,1,1,1,1,1,1,1,8,5,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,32
"1061",2,5,5,6,1,1,1,1,1,1,1,1,5,1,1,1,1,1,10,1,1,1,1,1,1,10,1,1,2,42
"1062",2,8,8,9,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,32
"1063",2,8,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,39
"1064",2,10,10,10,1,1,1,1,1,1,1,5,8,1,1,1,1,1,5,7,2,1,1,1,1,9,1,1,1,45
"1065",2,10,10,6,1,1,1,1,1,1,1,6,6,1,1,1,1,1,5,5,2,1,1,1,1,1,1,1,1,24
"1066",2,5,10,8,1,1,1,1,1,1,1,5,5,1,1,1,1,1,8,8,1,1,1,1,1,5,1,1,1,38
"1067",2,8,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,10,1,1,1,39
"1068",2,8,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,26
"1069",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,38
"1070",2,8,10,5,1,1,1,1,1,1,1,2,3,1,1,1,1,3,5,5,2,1,1,1,1,10,1,1,1,25
"1071",1,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,52
"1072",2,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60
"1073",1,2,10,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,30
"1074",2,4,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,30
"1075",2,6,7,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,6,1,1,1,20
"1076",2,7,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,8,1,1,2,32
"1077",2,10,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,10,1,1,2,30
"1078",2,10,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,10,10,1,1,1,10,1,1,1,51
"1079",1,8,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,1,25
"1080",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,46
"1081",1,8,8,7,1,1,1,1,1,1,1,1,10,1,1,1,1,1,5,1,1,10,1,1,1,8,1,1,2,40
"1082",2,5,8,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,23
"1083",2,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,48
"1084",2,5,5,5,1,1,1,1,1,1,1,5,2,1,1,1,1,1,5,5,1,3,1,1,1,5,1,1,1,18
"1085",2,8,8,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,10,1,1,1,5,1,1,2,31
"1086",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,1,25
"1087",2,8,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,1,10,1,1,10,10,1,1,2,33
"1088",2,6,6,7,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,5,1,1,1,1,1,6,1,1,2,25
"1089",2,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,2,50
"1090",2,8,4,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,5,1,1,2,39
"1091",2,7,7,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,10,1,1,2,35
"1092",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,10,1,1,1,10,1,1,1,59
"1093",2,8,3,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28
"1094",2,6,5,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,18
"1095",2,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,10,1,1,1,1,1,1,1,36
