"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"658",2,6,6,2,2,1,1,3,1,1,1,4,8,3,5,1,1,1,6,6,6,7,3,1,1,10,2,1,1,50
"659",2,1,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,3,1,5,10,1,3,1,10,1,1,1,51
"660",2,1,8,5,2,1,2,1,2,1,1,6,1,1,1,2,1,1,3,3,2,2,1,1,1,10,2,1,1,49
"661",2,7,10,7,2,4,3,1,1,1,1,4,6,2,3,1,1,1,6,3,1,9,1,3,1,9,1,2,1,67
"662",2,6,8,6,2,1,1,1,4,5,1,10,10,1,1,1,1,1,9,6,10,5,10,1,4,10,4,5,2,23
"663",1,5,1,1,2,2,1,2,9,1,1,6,8,1,6,2,1,1,7,3,2,8,1,3,2,8,2,1,2,18
"664",2,8,8,8,2,3,3,1,2,10,1,3,4,6,8,1,1,1,5,6,2,1,3,1,2,1,10,10,2,25
"665",2,2,9,4,2,2,1,1,1,1,1,6,1,3,2,1,1,1,2,5,2,4,1,2,1,9,1,1,2,30
"666",2,8,8,7,2,1,1,1,2,2,1,5,3,1,5,2,1,1,6,5,2,8,2,2,1,8,2,1,2,36
"667",1,8,3,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,5,4,1,5,3,5,3,9,3,2,2,20
"668",2,5,8,5,2,3,4,1,1,1,1,5,5,4,3,1,1,1,5,4,2,6,1,3,1,8,3,4,2,44
"669",1,6,6,4,2,1,1,5,2,2,1,5,4,1,1,1,1,1,5,6,1,5,6,5,3,7,2,1,2,50
"670",2,7,7,7,2,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,1,5,3,2,3,9,2,1,2,81
"671",2,9,10,8,2,1,1,1,4,1,1,7,2,6,6,1,1,1,7,8,3,10,6,1,1,10,1,1,1,25
"672",2,7,5,4,2,2,5,2,5,1,2,2,6,2,1,1,1,1,6,5,2,5,6,5,6,7,1,3,1,26
"673",2,8,8,5,2,1,1,1,7,5,1,4,1,6,6,1,1,1,10,10,5,10,6,1,1,10,1,1,1,25
"674",2,9,8,8,2,2,1,1,1,1,1,2,3,1,1,1,1,1,5,5,1,8,5,1,1,4,2,1,1,18
"675",2,9,9,7,2,1,1,1,1,1,1,1,2,1,1,1,1,1,10,5,2,2,1,1,1,8,1,1,1,32
"676",2,6,6,5,2,3,3,3,3,3,1,2,5,5,1,1,1,1,5,5,5,10,1,5,5,10,1,1,1,39
"677",2,7,6,8,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,7,8,2,1,1,1,3,1,1,1,43
"678",2,6,5,4,2,2,1,1,1,1,1,1,3,1,1,1,1,1,4,2,2,8,5,5,1,9,1,1,1,39
"679",2,5,9,5,2,1,1,1,1,1,1,1,3,1,1,1,1,1,6,3,3,6,1,8,1,6,1,1,1,52
"680",2,8,8,8,2,1,1,1,1,1,1,1,6,1,3,1,1,1,6,6,1,6,3,6,2,6,3,1,1,58
"681",2,8,6,7,2,2,1,1,2,1,1,1,3,2,3,1,1,1,4,3,2,5,4,6,3,3,3,1,1,48
"682",2,8,10,9,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,8,1,3,1,7,1,1,1,60
"683",2,6,5,6,2,2,1,1,1,1,1,1,3,1,2,1,1,1,8,4,2,8,3,3,2,8,1,1,1,24
"684",2,6,7,8,2,1,3,2,3,2,1,4,5,2,3,1,1,1,5,4,2,8,7,4,5,9,2,1,1,28
"685",1,5,10,6,2,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,1,5,10,1,1,1,20
"686",2,8,5,8,2,3,4,1,4,4,1,2,4,4,4,2,3,2,5,6,3,8,1,4,3,10,1,2,1,29
"687",2,5,7,6,2,1,1,1,1,1,1,1,6,2,1,1,1,1,8,8,5,10,1,2,1,10,1,2,1,40
"688",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,1,1,1,10,1,1,1,42
"689",1,8,2,7,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,6,1,10,4,7,1,10,1,1,1,33
"690",2,10,9,8,2,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,5,8,1,4,1,6,1,1,1,35
"691",2,8,8,7,2,1,1,1,2,2,1,2,4,3,3,1,1,1,5,5,5,7,1,1,1,7,1,1,1,50
"692",2,8,9,7,2,1,1,1,1,1,1,1,6,5,6,1,1,1,9,9,2,10,5,3,4,10,1,1,1,58
"693",2,9,8,8,2,2,2,2,1,1,1,2,2,1,1,1,1,1,10,3,1,1,1,3,1,1,3,1,1,46
"694",2,7,8,7,2,2,1,1,3,2,1,2,6,2,1,1,1,1,5,4,5,8,4,3,3,7,3,1,1,59
"695",2,10,10,3,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,10,1,1,1,60
"696",2,7,8,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,1,8,1,2,1,10,1,1,1,27
"697",2,10,9,10,2,1,1,1,1,1,1,1,3,1,1,1,1,1,5,4,1,1,1,5,1,10,1,1,1,18
"698",2,8,9,7,2,1,2,1,2,1,1,2,4,3,1,1,1,1,6,2,4,10,2,5,6,10,1,1,1,38
"699",2,8,8,7,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,1,38
"700",2,6,10,10,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,10,1,1,1,5,1,1,1,53
"701",2,7,6,8,2,2,1,1,3,1,1,2,5,1,1,1,1,1,6,5,5,3,3,3,1,2,6,1,1,50
"702",1,10,10,5,2,1,1,1,1,1,1,1,6,5,1,1,1,1,7,10,5,10,1,2,1,10,1,1,1,60
"703",2,10,10,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,5,1,1,1,1,1,1,26
"704",2,6,5,1,2,1,3,1,3,1,1,3,1,1,1,1,1,1,8,2,2,2,2,2,1,1,1,1,1,20
"705",2,10,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,1,1,1,1,1,1,1,1,1,44
"706",2,5,8,5,2,1,1,1,1,1,1,1,2,1,1,1,1,1,7,6,1,6,1,2,1,6,1,1,1,36
"707",2,10,7,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,45
"708",2,10,7,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,10,1,1,1,50
"709",1,7,8,8,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,1,5,1,5,1,10,1,1,1,35
"710",1,10,8,6,1,1,1,1,3,1,1,1,8,1,1,1,1,1,6,6,3,1,1,1,1,10,1,1,1,38
"711",2,7,10,10,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,10,1,1,1,10,1,1,1,57
"712",1,7,10,10,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,10,1,1,1,70
"713",2,8,8,8,2,1,3,3,4,1,3,4,10,7,7,7,3,3,9,10,7,10,10,10,4,10,1,1,2,24
"714",2,7,6,6,2,4,6,6,3,1,1,7,6,4,2,5,1,1,8,8,6,9,1,10,3,9,5,4,2,23
"715",2,8,5,8,2,6,2,1,3,1,1,2,5,4,4,1,4,1,5,5,5,8,3,4,7,8,1,1,2,19
"716",2,8,6,6,2,1,1,1,1,1,1,2,2,1,1,1,1,1,6,3,1,10,1,5,5,10,1,1,2,40
"717",1,6,5,7,2,1,1,1,1,1,1,1,5,1,1,1,1,1,6,6,1,4,1,3,1,10,1,1,2,32
"718",1,7,2,9,2,5,3,2,2,1,1,5,5,5,5,1,5,1,5,5,5,9,5,1,5,10,1,1,2,34
"719",1,6,10,3,2,3,1,1,1,1,1,1,4,1,3,1,1,1,5,5,2,10,1,1,1,9,1,1,2,50
"720",2,6,7,6,2,1,1,1,1,1,1,1,5,2,1,2,1,1,8,3,3,10,5,5,4,10,1,1,2,48
"721",2,7,7,6,1,1,1,3,3,1,1,5,2,1,1,1,1,1,1,4,3,8,1,7,1,9,1,1,2,19
"722",1,6,6,8,2,3,1,1,3,1,1,1,5,3,1,1,1,1,3,3,1,1,5,3,1,10,1,1,2,18
"723",2,7,1,10,2,1,1,1,1,1,1,10,10,6,1,1,1,1,8,7,6,10,1,1,1,10,1,1,2,28
"724",2,10,10,10,2,6,1,1,1,6,1,1,6,1,1,1,1,1,6,6,6,6,1,1,1,10,1,1,2,33
"725",2,10,7,8,2,1,1,1,1,1,1,2,5,1,1,1,1,1,5,5,1,10,1,5,1,10,1,1,2,36
"726",2,8,8,8,1,2,2,2,3,2,1,1,4,2,2,2,2,2,5,5,5,8,3,5,5,5,3,5,2,41
"727",2,9,10,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,10,1,1,1,1,1,1,2,50
"728",2,8,8,6,2,1,1,1,1,1,1,1,3,1,1,1,1,1,5,5,3,4,2,6,3,8,1,1,2,50
"729",2,9,10,8,2,1,1,1,1,1,1,1,4,1,1,1,1,1,10,5,1,4,1,1,6,1,3,1,2,61
"730",2,6,6,6,2,5,1,6,2,1,1,2,1,1,3,1,1,1,5,6,4,10,1,4,1,10,2,1,2,25
"731",2,10,10,10,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,10,3,1,1,10,1,1,2,33
"732",2,8,9,7,2,1,1,1,3,1,1,1,6,1,1,1,1,1,6,5,3,7,1,3,1,8,1,1,2,50
"733",2,7,8,5,2,3,2,2,1,1,1,2,3,1,2,1,1,1,6,6,2,8,3,4,3,7,1,1,2,48
"734",2,8,8,5,2,2,1,1,5,1,1,2,1,3,2,1,1,2,6,5,5,10,1,1,1,9,1,1,2,46
"735",1,8,2,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,2,23
"736",2,10,7,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,6,5,1,1,1,1,1,9,1,1,2,41
"737",2,10,7,7,2,1,1,1,1,1,1,1,2,1,1,1,1,1,8,6,2,10,2,3,2,3,1,1,2,48
"738",2,8,10,10,2,3,1,1,2,1,1,1,2,1,1,1,1,1,5,6,2,1,2,6,2,3,1,1,2,60
"739",2,8,8,7,2,2,1,1,2,1,1,1,4,1,1,1,1,1,9,5,3,1,1,2,1,10,2,1,2,45
"740",2,10,10,10,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,3,1,1,1,9,1,1,2,60
"741",2,9,10,5,1,3,1,4,4,2,1,7,1,2,2,2,1,1,6,5,6,1,1,4,2,1,1,1,1,29
"742",1,6,6,5,2,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,23
"743",2,9,6,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,5,10,5,1,1,10,1,1,1,28
"744",2,9,8,6,2,1,1,1,2,6,1,6,6,1,6,1,2,1,6,8,2,9,2,9,1,10,2,1,1,19
"745",2,6,8,6,2,3,3,1,1,1,1,5,2,3,1,1,1,1,5,5,5,4,3,5,5,10,4,1,1,18
"746",2,9,9,6,2,1,1,1,3,1,1,3,2,1,1,1,1,1,5,4,2,10,1,1,1,10,1,1,1,35
"747",2,10,10,10,2,1,1,1,1,1,1,5,5,1,1,1,1,1,2,2,2,10,1,5,1,10,1,1,1,33
"748",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,1,10,1,1,1,5,1,1,1,33
"749",2,9,9,8,1,1,1,1,1,1,1,1,3,2,2,1,1,1,4,4,2,10,3,3,1,9,1,1,1,43
"750",2,10,9,8,2,1,1,1,1,1,1,1,8,1,1,1,1,1,10,8,1,10,1,1,1,7,1,1,1,47
"751",2,7,5,5,2,1,1,1,1,1,1,2,2,3,2,1,1,1,6,6,5,10,6,2,5,2,1,1,1,50
"752",2,8,8,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,10,1,1,1,48
"753",2,8,7,8,2,1,2,4,5,1,1,5,2,4,4,1,1,1,6,6,6,10,1,5,5,10,2,1,1,71
"754",2,10,9,1,2,1,1,1,2,1,1,1,4,1,1,1,1,1,6,6,2,10,2,2,6,10,1,1,1,34
"755",1,6,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,1,1,1,1,10,1,1,1,52
"756",2,10,10,8,2,1,1,2,7,3,1,5,4,4,3,1,1,1,5,5,5,7,1,1,4,10,1,1,1,49
"757",2,10,9,10,2,1,1,1,1,1,1,1,4,1,1,1,1,1,5,4,1,10,1,1,1,10,1,1,1,56
"758",2,8,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,63
"759",2,7,7,3,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,18
"760",2,9,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,9,1,1,3,5,1,1,2,22
"761",2,7,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,10,1,1,1,10,1,1,2,27
"762",2,2,6,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,5,3,3,9,4,5,3,2,3,1,2,33
"763",2,7,7,9,2,1,1,1,1,1,1,5,3,1,1,1,1,1,5,5,7,10,1,1,2,10,3,1,2,30
"764",2,8,7,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,10,1,1,1,10,1,1,2,38
"765",2,8,3,2,2,1,1,1,2,1,1,1,4,1,1,1,1,1,4,5,4,10,1,1,1,10,1,1,2,50
"766",2,8,1,7,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,4,3,2,2,47
"767",2,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,8,1,1,1,10,1,1,2,20
"768",2,7,10,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,7,1,1,1,4,1,1,2,38
"769",2,8,9,7,2,2,2,2,3,2,1,3,3,1,4,1,1,1,4,5,5,10,7,5,5,6,5,1,2,48
"770",2,8,6,7,2,1,1,1,2,1,1,4,3,1,1,1,1,1,3,3,2,1,1,3,2,3,1,1,2,60
"771",1,6,8,5,2,1,5,2,1,2,1,2,5,5,3,3,1,2,5,5,4,7,5,4,3,10,1,3,1,29
"772",2,8,9,4,2,1,3,1,1,1,1,1,7,3,9,1,1,1,6,6,2,10,2,3,5,9,1,1,1,38
"773",2,10,10,7,2,1,1,1,1,2,1,4,3,3,1,1,1,1,10,10,7,7,2,4,2,5,1,1,1,24
"774",2,9,8,8,2,1,2,1,1,1,1,1,10,5,1,1,1,1,6,6,3,10,1,5,1,10,1,1,1,19
"775",1,5,5,5,2,1,1,2,2,7,1,2,6,8,1,1,1,2,8,6,3,10,5,3,2,9,1,1,1,32
"776",1,3,5,5,2,1,1,1,3,1,1,1,6,6,1,1,1,1,6,8,8,10,1,1,1,6,1,1,1,34
"777",2,6,3,3,2,1,1,1,1,1,1,1,8,6,1,1,1,1,2,10,7,10,1,1,1,6,1,1,1,37
"778",1,1,2,3,2,1,1,1,1,1,1,1,1,4,5,1,1,1,5,8,6,10,1,3,1,10,1,1,1,30
"779",2,3,1,7,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,10,1,8,1,4,1,10,1,1,1,52
"780",2,7,8,5,2,2,2,1,3,2,1,2,4,2,1,1,1,1,5,5,6,7,2,2,4,8,3,1,1,59
"781",2,6,5,6,2,2,2,2,2,1,1,3,6,2,2,2,1,1,6,4,7,6,1,5,1,9,2,1,1,57
"782",2,8,7,4,2,3,3,3,2,2,1,4,4,2,1,1,1,1,6,5,5,9,1,3,3,9,4,2,1,74
"783",2,8,6,4,2,2,1,1,2,2,1,2,5,3,3,2,2,1,6,6,5,8,4,3,3,9,2,1,1,19
"784",2,6,2,2,2,3,3,3,3,2,1,4,4,1,1,1,1,1,6,8,6,8,3,5,5,8,2,1,1,21
"785",2,10,10,6,2,1,1,1,1,1,1,1,1,1,1,3,1,1,10,5,1,10,1,4,1,10,1,1,1,37
"786",2,8,7,7,2,1,1,1,1,1,1,8,10,4,2,2,1,1,5,6,6,8,1,5,1,10,1,1,1,30
"787",2,10,9,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,7,3,2,9,9,1,2,1,58
"788",2,9,9,8,2,1,1,1,1,2,1,1,4,1,1,1,1,1,5,5,5,5,1,4,2,10,2,1,1,45
"789",2,9,8,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,10,1,1,1,10,1,1,1,73
"790",2,8,7,5,2,1,1,1,1,1,1,2,5,1,4,1,1,1,5,5,3,3,3,3,2,7,1,1,1,27
"791",2,7,8,8,2,1,1,1,1,1,1,6,5,1,1,5,1,1,3,3,2,10,5,4,1,10,1,1,1,25
"792",2,6,6,7,2,1,1,1,1,1,1,2,3,2,1,1,1,1,4,4,3,10,1,4,1,9,1,1,1,44
"793",2,8,8,6,2,1,1,1,1,1,1,1,1,1,1,3,1,1,6,5,3,3,1,1,1,8,1,1,1,34
"794",2,10,10,9,2,1,1,1,1,1,1,1,5,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,59
"795",2,9,10,9,2,1,1,1,1,1,1,1,4,1,1,1,1,1,6,5,1,5,1,1,5,8,1,1,1,50
"796",2,2,1,2,2,1,1,3,3,1,1,3,6,5,1,3,1,1,6,6,6,6,1,1,1,10,2,1,1,21
"797",2,5,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,10,2,2,1,2,1,1,1,40
"798",2,10,9,5,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,58
"799",1,2,2,6,2,1,2,1,3,1,1,4,6,1,1,1,1,1,6,5,7,8,5,2,2,8,1,1,1,67
"800",2,6,10,8,2,1,1,1,1,1,1,3,5,2,1,1,1,1,1,3,4,2,1,2,1,10,1,1,2,18
"801",1,4,3,1,2,2,4,6,1,1,1,6,6,3,2,2,1,1,6,5,7,1,3,5,6,5,2,1,2,23
"802",1,5,1,1,2,7,2,9,9,3,1,10,9,3,3,1,1,1,5,5,5,10,6,7,2,9,1,1,2,25
"803",1,7,7,3,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,4,3,1,4,1,2,7,1,1,2,30
"804",1,6,5,4,2,5,2,1,1,1,1,1,8,1,1,1,1,1,5,5,5,10,1,5,1,9,1,1,2,44
"805",1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,10,5,4,1,1,5,1,2,44
"806",2,8,10,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,8,1,1,1,10,1,1,2,54
"807",2,7,8,4,2,2,2,1,1,1,1,2,3,1,1,2,1,1,5,5,3,10,2,5,1,10,1,1,2,49
"808",2,7,7,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,8,1,1,2,61
"809",2,8,8,7,2,1,1,1,1,1,1,3,5,1,1,1,1,1,5,5,2,3,3,2,2,8,1,1,2,27
"810",2,9,9,9,2,1,1,1,1,1,1,1,6,6,1,1,1,1,6,6,1,6,1,6,1,10,1,6,2,40
"811",2,7,7,7,2,1,1,1,1,1,1,1,10,1,1,1,1,1,5,5,1,10,1,1,1,10,1,1,2,45
"812",2,7,8,8,2,1,2,3,2,2,1,2,9,2,1,1,1,1,5,5,5,10,4,5,3,9,1,2,2,48
"813",2,8,6,6,2,1,1,1,2,1,1,1,3,1,1,1,1,1,2,5,2,7,2,4,2,8,2,1,2,55
"814",2,6,2,6,2,1,1,1,1,1,1,1,10,1,1,1,1,1,5,5,1,5,5,1,1,10,1,1,2,27
"815",2,8,7,7,2,1,1,2,1,1,1,2,10,1,1,1,1,1,5,5,5,10,1,1,1,10,1,1,2,35
"816",1,4,7,2,2,2,2,3,2,2,1,2,3,5,2,1,1,1,5,5,8,9,3,3,2,9,1,2,2,52
"817",1,3,3,5,2,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,1,1,1,6,1,1,2,62
"818",1,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,6,1,1,2,45
"819",2,9,9,5,1,1,1,2,1,2,1,1,10,2,2,1,1,1,5,5,5,10,5,3,3,9,2,3,2,61
"820",2,4,4,5,2,1,1,1,3,1,1,3,5,1,1,1,1,1,4,6,1,10,1,4,1,10,1,1,1,21
"821",1,7,10,8,2,1,1,1,1,1,1,1,7,1,1,1,1,1,6,4,1,1,2,1,1,1,1,1,1,22
"822",1,7,10,6,2,1,1,1,1,1,1,1,6,1,1,1,1,1,4,4,3,8,1,1,1,8,1,1,1,27
"823",1,8,7,5,2,1,1,1,3,1,1,1,5,1,1,1,1,1,5,3,2,1,4,1,1,1,1,1,1,21
"824",2,4,2,2,2,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,6,1,1,1,10,1,1,1,18
"825",2,7,8,7,2,1,1,1,2,1,1,2,7,1,1,1,2,1,5,5,5,6,3,2,3,8,3,1,1,33
"826",2,8,8,6,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,3,1,1,8,1,1,1,44
"827",2,8,5,8,2,2,2,3,3,4,2,3,8,4,2,1,1,2,2,2,5,9,5,3,3,9,2,2,1,33
"828",2,8,8,4,2,1,1,1,1,1,1,1,6,1,1,1,1,1,9,8,1,9,1,1,1,1,1,1,1,34
"829",2,5,8,7,2,2,1,1,3,1,1,4,1,1,1,1,1,1,5,5,1,10,1,4,1,10,1,1,1,52
"830",2,10,10,9,2,1,1,1,1,1,1,1,5,1,1,1,1,1,3,4,1,1,1,1,1,5,1,1,1,53
"831",2,7,9,1,2,2,2,2,2,3,1,1,2,1,1,3,1,2,5,5,5,10,4,4,3,9,2,2,1,50
"832",2,7,2,3,2,1,1,1,1,1,1,3,5,1,1,1,1,1,5,4,2,2,2,4,3,10,2,1,1,75
"833",2,6,8,5,2,3,2,2,2,3,2,2,8,5,2,2,1,2,5,5,5,9,5,2,2,8,2,2,2,21
"834",2,7,3,7,2,1,1,2,1,2,1,2,4,1,1,2,1,1,6,5,3,3,6,3,4,9,3,1,2,20
"835",2,10,9,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,4,4,2,1,1,1,1,1,1,1,2,22
"836",2,8,8,8,2,2,1,1,3,1,1,2,3,1,1,2,1,1,4,4,1,1,1,2,2,5,2,1,2,30
"837",1,2,4,6,2,2,2,2,5,2,1,5,10,1,1,1,1,1,6,5,3,5,2,3,5,9,2,2,2,35
"838",2,8,7,3,2,1,1,2,1,1,1,2,2,1,1,1,1,1,5,5,2,10,5,2,3,10,1,1,2,35
"839",2,6,8,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,10,1,1,2,46
"840",2,8,9,7,2,2,1,2,2,3,1,1,9,2,1,1,1,1,5,4,1,1,2,3,1,8,1,3,2,45
"841",2,6,10,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,2,45
"842",2,7,6,5,2,7,6,1,1,1,1,5,6,1,1,6,6,6,5,4,3,7,5,3,2,9,1,1,1,23
"843",1,5,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,48
"844",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,10,1,1,1,9,1,1,2,64
"845",2,8,8,7,2,1,1,1,1,1,1,1,6,2,1,3,4,1,1,3,1,8,1,3,1,5,2,1,1,53
"846",1,9,8,3,2,1,1,1,1,1,1,1,7,1,1,1,1,1,6,6,4,10,6,1,1,4,1,1,2,21
"847",2,8,7,9,2,1,1,3,4,1,1,6,1,1,1,1,1,1,5,3,3,10,1,2,1,1,1,1,1,32
"848",2,10,10,10,2,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,1,7,1,1,1,7,1,1,2,45
"849",2,9,2,3,2,1,2,2,3,1,3,4,8,1,2,1,5,1,9,8,2,2,4,3,2,3,1,2,1,34
"850",2,7,7,7,2,1,1,1,1,1,1,1,2,1,1,1,1,1,6,6,5,10,1,1,1,10,1,1,1,69
"851",2,7,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,10,5,1,1,10,1,1,1,22
"852",1,7,6,5,2,2,3,2,3,1,1,5,6,5,4,1,5,1,8,6,5,7,6,6,5,8,1,2,2,26
"853",2,10,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,7,1,1,1,64
"854",2,9,9,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,66
"855",2,9,9,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,3,2,1,1,1,1,1,1,1,20
"856",2,7,3,8,2,1,3,3,1,1,1,3,8,5,5,1,1,1,5,5,5,8,3,1,8,10,1,1,1,27
"857",2,5,3,5,2,3,5,3,4,3,1,3,6,5,3,3,3,3,5,6,3,8,6,3,8,8,3,3,2,25
"858",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,10,1,1,1,10,1,1,2,54
"859",2,9,8,8,2,2,1,1,3,1,1,1,1,1,1,1,1,1,6,3,3,5,1,1,1,1,1,1,1,40
"860",2,8,8,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,10,1,1,1,10,1,1,2,28
"861",2,8,9,9,2,6,10,6,1,1,1,1,10,6,1,1,1,1,6,5,5,10,5,5,1,10,1,1,2,44
"862",2,1,1,2,2,6,5,6,3,1,1,2,10,3,1,1,1,1,6,4,3,10,3,2,1,8,1,2,1,20
"863",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,2,54
"864",2,6,4,3,2,1,1,2,1,1,1,1,2,3,1,1,1,1,6,6,4,10,1,2,2,8,1,2,1,48
"865",2,6,4,3,2,6,1,1,1,1,1,1,3,6,1,1,1,5,6,9,5,10,1,5,1,9,2,2,1,40
"866",2,5,5,3,2,1,1,1,1,1,1,1,6,1,1,1,1,1,5,5,3,7,3,2,2,5,3,2,1,53
"867",1,6,7,7,2,10,5,1,1,1,1,3,6,2,1,1,1,1,8,6,1,6,2,1,1,7,1,1,1,55
"868",2,4,1,2,2,1,1,2,1,1,1,1,5,3,2,1,1,1,3,2,2,5,2,1,1,5,1,1,1,37
"869",2,6,5,7,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,2,31
"870",2,10,10,9,2,1,1,1,1,1,1,1,3,1,1,1,1,1,4,4,1,5,4,1,1,6,1,1,1,20
"871",2,9,8,9,2,1,1,1,1,1,1,3,5,2,1,1,2,1,6,2,2,2,2,2,2,5,1,1,1,60
"872",2,6,6,5,2,2,1,1,1,1,1,1,3,1,1,1,1,1,6,6,1,1,1,1,1,7,1,1,1,62
"873",2,8,9,7,1,1,1,1,1,1,1,1,5,5,6,1,2,1,6,6,5,9,1,8,1,8,1,1,1,32
"874",1,9,10,10,1,1,1,1,3,1,1,10,3,1,1,3,1,1,6,6,6,3,6,5,1,5,1,1,2,45
"875",1,8,5,9,2,3,1,1,1,1,1,3,9,1,1,1,1,1,5,5,5,10,3,3,3,10,1,1,2,33
"876",2,7,6,7,2,4,4,3,2,2,1,1,3,1,1,1,1,1,1,1,1,7,3,5,5,7,4,1,1,29
"877",2,8,7,8,2,4,4,3,2,2,1,1,3,1,1,1,1,1,1,7,1,6,1,4,4,5,1,1,2,52
